frame,time_sec,droplet_id,x,y,radius,area
75,0.625,1,608,316,9,254.46900494077323
75,0.625,2,586,432,9,254.46900494077323
75,0.625,3,672,274,8,201.06192982974676
80,0.6666666666666666,0,582,326,7,153.93804002589985
80,0.6666666666666666,1,606,314,8,201.06192982974676
80,0.6666666666666666,2,580,426,9,254.46900494077323
85,0.7083333333333334,0,584,324,7,153.93804002589985
85,0.7083333333333334,1,606,314,7,153.93804002589985
90,0.75,0,606,312,7,153.93804002589985
90,0.75,1,582,326,7,153.93804002589985
95,0.7916666666666666,0,582,326,7,153.93804002589985
95,0.7916666666666666,1,606,314,8,201.06192982974676
95,0.7916666666666666,2,576,426,9,254.46900494077323
100,0.8333333333333334,0,606,314,8,201.06192982974676
100,0.8333333333333334,1,584,326,7,153.93804002589985
100,0.8333333333333334,2,576,428,9,254.46900494077323
105,0.875,0,606,314,8,201.06192982974676
105,0.875,1,582,326,8,201.06192982974676
105,0.875,2,670,276,7,153.93804002589985
110,0.9166666666666666,0,604,316,9,254.46900494077323
110,0.9166666666666666,1,576,426,8,201.06192982974676
110,0.9166666666666666,2,582,326,7,153.93804002589985
115,0.9583333333333334,0,606,314,9,254.46900494077323
115,0.9583333333333334,1,582,324,6,113.09733552923255
115,0.9583333333333334,2,576,428,9,254.46900494077323
120,1.0,0,606,316,9,254.46900494077323
120,1.0,1,576,426,8,201.06192982974676
120,1.0,2,582,324,8,201.06192982974676
125,1.0416666666666667,0,606,316,9,254.46900494077323
125,1.0416666666666667,1,582,326,9,254.46900494077323
125,1.0416666666666667,2,572,422,8,201.06192982974676
130,1.0833333333333333,0,582,324,7,153.93804002589985
130,1.0833333333333333,1,606,316,9,254.46900494077323
135,1.125,0,606,314,8,201.06192982974676
135,1.125,1,584,332,8,201.06192982974676
140,1.1666666666666667,0,580,324,7,153.93804002589985
140,1.1666666666666667,1,604,312,7,153.93804002589985
145,1.2083333333333333,0,582,324,8,201.06192982974676
145,1.2083333333333333,1,606,314,9,254.46900494077323
150,1.25,0,606,316,9,254.46900494077323
150,1.25,1,582,326,9,254.46900494077323
150,1.25,2,590,314,7,153.93804002589985
155,1.2916666666666667,0,604,312,7,153.93804002589985
155,1.2916666666666667,1,582,324,8,201.06192982974676
155,1.2916666666666667,2,574,424,8,201.06192982974676
155,1.2916666666666667,3,668,292,9,254.46900494077323
155,1.2916666666666667,4,590,314,7,153.93804002589985
160,1.3333333333333333,0,580,324,7,153.93804002589985
160,1.3333333333333333,1,604,314,9,254.46900494077323
165,1.375,0,604,312,8,201.06192982974676
165,1.375,1,580,324,7,153.93804002589985
165,1.375,2,574,424,8,201.06192982974676
165,1.375,3,588,314,9,254.46900494077323
165,1.375,4,682,306,9,254.46900494077323
170,1.4166666666666667,0,580,324,7,153.93804002589985
170,1.4166666666666667,1,604,312,7,153.93804002589985
170,1.4166666666666667,2,574,424,8,201.06192982974676
170,1.4166666666666667,3,560,390,8,201.06192982974676
175,1.4583333333333333,0,602,312,7,153.93804002589985
175,1.4583333333333333,1,582,324,8,201.06192982974676
175,1.4583333333333333,2,542,394,9,254.46900494077323
175,1.4583333333333333,3,676,278,9,254.46900494077323
180,1.5,0,604,312,8,201.06192982974676
180,1.5,1,574,424,8,201.06192982974676
180,1.5,2,580,322,6,113.09733552923255
180,1.5,3,680,280,9,254.46900494077323
180,1.5,4,678,300,8,201.06192982974676
185,1.5416666666666667,0,580,324,7,153.93804002589985
185,1.5416666666666667,1,572,422,8,201.06192982974676
185,1.5416666666666667,2,604,312,7,153.93804002589985
190,1.5833333333333333,0,580,324,7,153.93804002589985
190,1.5833333333333333,1,604,312,7,153.93804002589985
190,1.5833333333333333,2,678,298,8,201.06192982974676
190,1.5833333333333333,3,576,406,8,201.06192982974676
195,1.625,0,604,312,8,201.06192982974676
195,1.625,1,580,324,7,153.93804002589985
195,1.625,2,576,424,9,254.46900494077323
195,1.625,3,588,312,9,254.46900494077323
195,1.625,4,574,404,9,254.46900494077323
200,1.6666666666666667,0,580,324,8,201.06192982974676
200,1.6666666666666667,1,604,314,9,254.46900494077323
200,1.6666666666666667,2,586,432,9,254.46900494077323
205,1.7083333333333333,0,576,424,8,201.06192982974676
205,1.7083333333333333,1,604,310,7,153.93804002589985
205,1.7083333333333333,2,582,324,7,153.93804002589985
205,1.7083333333333333,3,678,300,9,254.46900494077323
210,1.75,0,580,326,9,254.46900494077323
210,1.75,1,684,280,9,254.46900494077323
210,1.75,2,604,312,8,201.06192982974676
215,1.7916666666666667,0,580,324,8,201.06192982974676
215,1.7916666666666667,1,602,312,7,153.93804002589985
215,1.7916666666666667,2,566,416,7,153.93804002589985
215,1.7916666666666667,3,588,314,8,201.06192982974676
215,1.7916666666666667,4,570,404,7,153.93804002589985
220,1.8333333333333333,0,604,312,7,153.93804002589985
220,1.8333333333333333,1,580,324,7,153.93804002589985
220,1.8333333333333333,2,678,300,9,254.46900494077323
220,1.8333333333333333,3,578,426,7,153.93804002589985
225,1.875,0,578,426,8,201.06192982974676
225,1.875,1,580,324,9,254.46900494077323
225,1.875,2,602,310,7,153.93804002589985
225,1.875,3,678,302,9,254.46900494077323
230,1.9166666666666667,0,604,312,7,153.93804002589985
230,1.9166666666666667,1,580,322,7,153.93804002589985
230,1.9166666666666667,2,576,428,9,254.46900494077323
230,1.9166666666666667,3,590,416,8,201.06192982974676
235,1.9583333333333333,0,602,312,7,153.93804002589985
235,1.9583333333333333,1,580,324,7,153.93804002589985
235,1.9583333333333333,2,576,428,9,254.46900494077323
235,1.9583333333333333,3,566,416,7,153.93804002589985
235,1.9583333333333333,4,678,302,9,254.46900494077323
240,2.0,0,604,312,7,153.93804002589985
240,2.0,1,582,324,8,201.06192982974676
240,2.0,2,574,424,8,201.06192982974676
245,2.0416666666666665,0,580,324,8,201.06192982974676
245,2.0416666666666665,1,606,312,7,153.93804002589985
245,2.0416666666666665,2,586,412,9,254.46900494077323
250,2.0833333333333335,0,582,326,9,254.46900494077323
250,2.0833333333333335,1,604,312,8,201.06192982974676
250,2.0833333333333335,2,574,426,9,254.46900494077323
255,2.125,0,582,324,8,201.06192982974676
255,2.125,1,604,310,7,153.93804002589985
255,2.125,2,672,274,9,254.46900494077323
255,2.125,3,676,294,7,153.93804002589985
255,2.125,4,574,408,7,153.93804002589985
260,2.1666666666666665,0,580,328,8,201.06192982974676
260,2.1666666666666665,1,604,312,8,201.06192982974676
260,2.1666666666666665,2,672,274,8,201.06192982974676
260,2.1666666666666665,3,574,424,8,201.06192982974676
265,2.2083333333333335,0,680,278,9,254.46900494077323
265,2.2083333333333335,1,578,324,8,201.06192982974676
265,2.2083333333333335,2,604,310,7,153.93804002589985
265,2.2083333333333335,3,590,314,8,201.06192982974676
265,2.2083333333333335,4,556,410,8,201.06192982974676
265,2.2083333333333335,5,574,404,9,254.46900494077323
270,2.25,0,580,324,8,201.06192982974676
270,2.25,1,604,314,9,254.46900494077323
270,2.25,2,672,274,8,201.06192982974676
270,2.25,3,588,314,8,201.06192982974676
270,2.25,4,544,394,8,201.06192982974676
275,2.2916666666666665,0,604,312,8,201.06192982974676
275,2.2916666666666665,1,580,324,8,201.06192982974676
275,2.2916666666666665,2,678,278,9,254.46900494077323
275,2.2916666666666665,3,590,314,7,153.93804002589985
280,2.3333333333333335,0,604,312,8,201.06192982974676
280,2.3333333333333335,1,586,432,9,254.46900494077323
280,2.3333333333333335,2,576,326,8,201.06192982974676
280,2.3333333333333335,3,588,314,8,201.06192982974676
285,2.375,0,602,312,8,201.06192982974676
285,2.375,1,580,326,9,254.46900494077323
285,2.375,2,588,314,7,153.93804002589985
285,2.375,3,560,390,8,201.06192982974676
290,2.4166666666666665,0,580,324,8,201.06192982974676
290,2.4166666666666665,1,602,312,7,153.93804002589985
290,2.4166666666666665,2,682,280,9,254.46900494077323
290,2.4166666666666665,3,596,420,8,201.06192982974676
290,2.4166666666666665,4,590,316,7,153.93804002589985
295,2.4583333333333335,0,604,312,8,201.06192982974676
295,2.4583333333333335,1,578,324,7,153.93804002589985
295,2.4583333333333335,2,576,404,9,254.46900494077323
300,2.5,0,580,324,8,201.06192982974676
300,2.5,1,586,432,9,254.46900494077323
300,2.5,2,604,310,7,153.93804002589985
300,2.5,3,576,404,9,254.46900494077323
305,2.5416666666666665,0,582,326,9,254.46900494077323
305,2.5416666666666665,1,602,312,7,153.93804002589985
310,2.5833333333333335,0,580,324,7,153.93804002589985
310,2.5833333333333335,1,602,310,8,201.06192982974676
315,2.625,0,580,322,8,201.06192982974676
315,2.625,1,602,312,7,153.93804002589985
315,2.625,2,584,430,9,254.46900494077323
320,2.6666666666666665,0,602,310,7,153.93804002589985
320,2.6666666666666665,1,582,324,9,254.46900494077323
320,2.6666666666666665,2,590,312,7,153.93804002589985
320,2.6666666666666665,3,670,276,7,153.93804002589985
325,2.7083333333333335,0,582,322,7,153.93804002589985
325,2.7083333333333335,1,604,310,7,153.93804002589985
325,2.7083333333333335,2,560,390,9,254.46900494077323
330,2.75,0,582,322,7,153.93804002589985
330,2.75,1,606,312,9,254.46900494077323
330,2.75,2,672,274,8,201.06192982974676
330,2.75,3,560,390,9,254.46900494077323
335,2.7916666666666665,0,584,322,7,153.93804002589985
335,2.7916666666666665,1,608,312,8,201.06192982974676
335,2.7916666666666665,2,558,390,7,153.93804002589985
340,2.8333333333333335,0,586,322,8,201.06192982974676
340,2.8333333333333335,1,608,310,7,153.93804002589985
340,2.8333333333333335,2,680,280,9,254.46900494077323
340,2.8333333333333335,3,572,422,8,201.06192982974676
340,2.8333333333333335,4,560,388,9,254.46900494077323
345,2.875,0,608,310,7,153.93804002589985
345,2.875,1,682,280,9,254.46900494077323
345,2.875,2,588,322,7,153.93804002589985
345,2.875,3,572,422,8,201.06192982974676
350,2.9166666666666665,0,588,322,7,153.93804002589985
350,2.9166666666666665,1,610,310,7,153.93804002589985
355,2.9583333333333335,0,590,324,9,254.46900494077323
355,2.9583333333333335,1,612,312,9,254.46900494077323
360,3.0,0,612,312,8,201.06192982974676
360,3.0,1,592,324,9,254.46900494077323
360,3.0,2,682,280,9,254.46900494077323
365,3.0416666666666665,0,612,310,7,153.93804002589985
365,3.0416666666666665,1,572,422,8,201.06192982974676
365,3.0416666666666665,2,590,324,8,201.06192982974676
365,3.0416666666666665,3,672,274,8,201.06192982974676
370,3.0833333333333335,0,592,324,9,254.46900494077323
370,3.0833333333333335,1,612,310,7,153.93804002589985
370,3.0833333333333335,2,574,424,8,201.06192982974676
375,3.125,0,612,312,9,254.46900494077323
375,3.125,1,574,424,9,254.46900494077323
375,3.125,2,592,322,9,254.46900494077323
380,3.1666666666666665,0,592,322,8,201.06192982974676
380,3.1666666666666665,1,614,312,9,254.46900494077323
380,3.1666666666666665,2,572,422,8,201.06192982974676
380,3.1666666666666665,3,672,274,8,201.06192982974676
385,3.2083333333333335,0,614,314,9,254.46900494077323
385,3.2083333333333335,1,590,330,7,153.93804002589985
385,3.2083333333333335,2,638,280,9,254.46900494077323
390,3.25,0,614,312,9,254.46900494077323
390,3.25,1,592,322,8,201.06192982974676
390,3.25,2,574,426,9,254.46900494077323
395,3.2916666666666665,0,614,310,8,201.06192982974676
395,3.2916666666666665,1,592,322,8,201.06192982974676
400,3.3333333333333335,0,594,322,8,201.06192982974676
400,3.3333333333333335,1,616,312,9,254.46900494077323
400,3.3333333333333335,2,574,424,8,201.06192982974676
405,3.375,0,616,312,9,254.46900494077323
405,3.375,1,594,322,9,254.46900494077323
405,3.375,2,578,406,9,254.46900494077323
410,3.4166666666666665,0,594,322,8,201.06192982974676
410,3.4166666666666665,1,616,310,7,153.93804002589985
415,3.4583333333333335,0,616,310,7,153.93804002589985
415,3.4583333333333335,1,596,322,9,254.46900494077323
415,3.4583333333333335,2,576,426,9,254.46900494077323
420,3.5,0,596,322,9,254.46900494077323
420,3.5,1,618,310,7,153.93804002589985
420,3.5,2,658,286,9,254.46900494077323
420,3.5,3,670,276,7,153.93804002589985
425,3.5416666666666665,0,618,310,8,201.06192982974676
425,3.5416666666666665,1,596,322,9,254.46900494077323
425,3.5416666666666665,2,574,426,9,254.46900494077323
430,3.5833333333333335,0,618,312,9,254.46900494077323
430,3.5833333333333335,1,586,432,9,254.46900494077323
430,3.5833333333333335,2,598,322,9,254.46900494077323
430,3.5833333333333335,3,588,414,9,254.46900494077323
435,3.625,0,598,322,9,254.46900494077323
435,3.625,1,618,310,8,201.06192982974676
440,3.6666666666666665,0,598,320,8,201.06192982974676
440,3.6666666666666665,1,620,310,9,254.46900494077323
440,3.6666666666666665,2,574,426,9,254.46900494077323
445,3.7083333333333335,0,620,310,8,201.06192982974676
445,3.7083333333333335,1,598,322,9,254.46900494077323
445,3.7083333333333335,2,578,424,7,153.93804002589985
450,3.75,0,598,322,9,254.46900494077323
450,3.75,1,622,308,7,153.93804002589985
450,3.75,2,576,426,9,254.46900494077323
455,3.7916666666666665,0,622,308,7,153.93804002589985
455,3.7916666666666665,1,600,322,9,254.46900494077323
455,3.7916666666666665,2,576,426,9,254.46900494077323
455,3.7916666666666665,3,682,282,8,201.06192982974676
460,3.8333333333333335,0,622,308,8,201.06192982974676
460,3.8333333333333335,1,600,322,9,254.46900494077323
460,3.8333333333333335,2,712,400,8,201.06192982974676
465,3.875,0,600,320,8,201.06192982974676
465,3.875,1,622,308,7,153.93804002589985
470,3.9166666666666665,0,602,320,8,201.06192982974676
470,3.9166666666666665,1,622,308,7,153.93804002589985
470,3.9166666666666665,2,576,426,9,254.46900494077323
475,3.9583333333333335,0,602,322,9,254.46900494077323
475,3.9583333333333335,1,624,310,8,201.06192982974676
480,4.0,0,604,322,9,254.46900494077323
480,4.0,1,626,310,8,201.06192982974676
480,4.0,2,672,274,9,254.46900494077323
480,4.0,3,572,422,8,201.06192982974676
480,4.0,4,678,300,9,254.46900494077323
485,4.041666666666667,0,626,310,9,254.46900494077323
485,4.041666666666667,1,602,320,8,201.06192982974676
485,4.041666666666667,2,576,426,9,254.46900494077323
490,4.083333333333333,0,604,320,8,201.06192982974676
490,4.083333333333333,1,626,310,9,254.46900494077323
490,4.083333333333333,2,576,426,9,254.46900494077323
495,4.125,0,626,308,8,201.06192982974676
495,4.125,1,604,318,8,201.06192982974676
500,4.166666666666667,0,626,310,9,254.46900494077323
500,4.166666666666667,1,604,320,9,254.46900494077323
505,4.208333333333333,0,628,308,8,201.06192982974676
505,4.208333333333333,1,606,320,9,254.46900494077323
510,4.25,0,628,308,8,201.06192982974676
510,4.25,1,606,320,9,254.46900494077323
510,4.25,2,678,300,9,254.46900494077323
515,4.291666666666667,0,628,310,9,254.46900494077323
515,4.291666666666667,1,606,318,8,201.06192982974676
520,4.333333333333333,0,628,308,8,201.06192982974676
520,4.333333333333333,1,606,320,9,254.46900494077323
525,4.375,0,606,320,9,254.46900494077323
525,4.375,1,628,308,8,201.06192982974676
530,4.416666666666667,0,630,306,7,153.93804002589985
530,4.416666666666667,1,608,320,9,254.46900494077323
530,4.416666666666667,2,578,428,9,254.46900494077323
530,4.416666666666667,3,590,316,8,201.06192982974676
535,4.458333333333333,0,630,306,7,153.93804002589985
535,4.458333333333333,1,608,320,9,254.46900494077323
540,4.5,0,630,306,7,153.93804002589985
540,4.5,1,572,422,8,201.06192982974676
540,4.5,2,610,320,8,201.06192982974676
540,4.5,3,592,416,9,254.46900494077323
545,4.541666666666667,0,610,320,9,254.46900494077323
545,4.541666666666667,1,632,306,7,153.93804002589985
545,4.541666666666667,2,578,428,8,201.06192982974676
550,4.583333333333333,0,632,308,8,201.06192982974676
550,4.583333333333333,1,610,318,8,201.06192982974676
555,4.625,0,632,308,9,254.46900494077323
555,4.625,1,610,320,9,254.46900494077323
560,4.666666666666667,0,632,308,9,254.46900494077323
560,4.666666666666667,1,610,320,9,254.46900494077323
560,4.666666666666667,2,568,420,9,254.46900494077323
560,4.666666666666667,3,580,426,9,254.46900494077323
565,4.708333333333333,0,634,304,7,153.93804002589985
565,4.708333333333333,1,610,318,9,254.46900494077323
570,4.75,0,632,306,7,153.93804002589985
570,4.75,1,612,318,8,201.06192982974676
570,4.75,2,572,422,8,201.06192982974676
575,4.791666666666667,0,634,306,8,201.06192982974676
575,4.791666666666667,1,614,316,7,153.93804002589985
580,4.833333333333333,0,634,306,8,201.06192982974676
580,4.833333333333333,1,612,316,8,201.06192982974676
585,4.875,0,634,306,7,153.93804002589985
585,4.875,1,612,318,8,201.06192982974676
590,4.916666666666667,0,634,304,7,153.93804002589985
590,4.916666666666667,1,612,318,8,201.06192982974676
595,4.958333333333333,0,614,318,8,201.06192982974676
595,4.958333333333333,1,636,306,8,201.06192982974676
600,5.0,0,614,318,8,201.06192982974676
600,5.0,1,636,306,8,201.06192982974676
600,5.0,2,572,422,8,201.06192982974676
605,5.041666666666667,0,636,308,9,254.46900494077323
605,5.041666666666667,1,614,318,9,254.46900494077323
605,5.041666666666667,2,664,288,8,201.06192982974676
610,5.083333333333333,0,636,306,8,201.06192982974676
610,5.083333333333333,1,614,318,9,254.46900494077323
610,5.083333333333333,2,560,388,9,254.46900494077323
615,5.125,0,638,306,8,201.06192982974676
615,5.125,1,614,318,9,254.46900494077323
620,5.166666666666667,0,638,306,8,201.06192982974676
620,5.166666666666667,1,616,318,9,254.46900494077323
625,5.208333333333333,0,616,316,8,201.06192982974676
625,5.208333333333333,1,638,304,7,153.93804002589985
630,5.25,0,616,316,8,201.06192982974676
630,5.25,1,638,304,7,153.93804002589985
630,5.25,2,580,428,9,254.46900494077323
635,5.291666666666667,0,616,316,8,201.06192982974676
635,5.291666666666667,1,638,304,8,201.06192982974676
640,5.333333333333333,0,640,306,9,254.46900494077323
640,5.333333333333333,1,616,318,9,254.46900494077323
640,5.333333333333333,2,560,382,8,201.06192982974676
640,5.333333333333333,3,580,426,9,254.46900494077323
645,5.375,0,640,306,8,201.06192982974676
645,5.375,1,566,382,9,254.46900494077323
645,5.375,2,618,316,8,201.06192982974676
645,5.375,3,578,428,9,254.46900494077323
645,5.375,4,566,398,7,153.93804002589985
645,5.375,5,712,400,9,254.46900494077323
650,5.416666666666667,0,640,306,8,201.06192982974676
650,5.416666666666667,1,618,318,9,254.46900494077323
655,5.458333333333333,0,618,316,8,201.06192982974676
655,5.458333333333333,1,572,344,9,254.46900494077323
655,5.458333333333333,2,642,306,8,201.06192982974676
655,5.458333333333333,3,554,330,8,201.06192982974676
655,5.458333333333333,4,578,430,7,153.93804002589985
660,5.5,0,618,318,9,254.46900494077323
660,5.5,1,640,304,7,153.93804002589985
660,5.5,2,576,410,9,254.46900494077323
665,5.541666666666667,0,640,306,8,201.06192982974676
665,5.541666666666667,1,618,316,9,254.46900494077323
665,5.541666666666667,2,566,416,7,153.93804002589985
665,5.541666666666667,3,574,402,9,254.46900494077323
665,5.541666666666667,4,592,408,8,201.06192982974676
670,5.583333333333333,0,620,316,9,254.46900494077323
670,5.583333333333333,1,640,304,7,153.93804002589985
670,5.583333333333333,2,602,444,8,201.06192982974676
670,5.583333333333333,3,572,404,9,254.46900494077323
670,5.583333333333333,4,572,324,7,153.93804002589985
675,5.625,0,642,306,9,254.46900494077323
675,5.625,1,618,316,8,201.06192982974676
675,5.625,2,608,446,8,201.06192982974676
675,5.625,3,604,334,9,254.46900494077323
680,5.666666666666667,0,642,306,9,254.46900494077323
680,5.666666666666667,1,620,316,9,254.46900494077323
680,5.666666666666667,2,580,410,7,153.93804002589985
680,5.666666666666667,3,602,408,9,254.46900494077323
685,5.708333333333333,0,642,306,9,254.46900494077323
685,5.708333333333333,1,620,316,9,254.46900494077323
685,5.708333333333333,2,570,400,8,201.06192982974676
685,5.708333333333333,3,572,422,8,201.06192982974676
685,5.708333333333333,4,582,412,7,153.93804002589985
685,5.708333333333333,5,586,432,8,201.06192982974676
685,5.708333333333333,6,594,396,7,153.93804002589985
690,5.75,0,642,304,8,201.06192982974676
690,5.75,1,572,420,9,254.46900494077323
690,5.75,2,620,316,9,254.46900494077323
690,5.75,3,586,376,7,153.93804002589985
690,5.75,4,564,414,7,153.93804002589985
690,5.75,5,572,318,8,201.06192982974676
695,5.791666666666667,0,574,424,8,201.06192982974676
695,5.791666666666667,1,642,304,8,201.06192982974676
695,5.791666666666667,2,620,316,8,201.06192982974676
695,5.791666666666667,3,558,386,8,201.06192982974676
695,5.791666666666667,4,564,412,8,201.06192982974676
695,5.791666666666667,5,586,412,9,254.46900494077323
700,5.833333333333333,0,620,316,9,254.46900494077323
700,5.833333333333333,1,642,304,8,201.06192982974676
700,5.833333333333333,2,564,412,8,201.06192982974676
700,5.833333333333333,3,570,320,8,201.06192982974676
700,5.833333333333333,4,586,376,7,153.93804002589985
700,5.833333333333333,5,572,422,7,153.93804002589985
705,5.875,0,622,314,8,201.06192982974676
705,5.875,1,642,304,8,201.06192982974676
705,5.875,2,554,390,9,254.46900494077323
705,5.875,3,564,416,8,201.06192982974676
705,5.875,4,554,330,8,201.06192982974676
705,5.875,5,560,408,7,153.93804002589985
710,5.916666666666667,0,620,314,8,201.06192982974676
710,5.916666666666667,1,642,304,7,153.93804002589985
710,5.916666666666667,2,560,388,8,201.06192982974676
710,5.916666666666667,3,566,416,8,201.06192982974676
710,5.916666666666667,4,568,306,9,254.46900494077323
710,5.916666666666667,5,604,310,9,254.46900494077323
710,5.916666666666667,6,558,430,8,201.06192982974676
710,5.916666666666667,7,610,326,7,153.93804002589985
715,5.958333333333333,0,642,304,7,153.93804002589985
715,5.958333333333333,1,622,316,8,201.06192982974676
715,5.958333333333333,2,558,386,9,254.46900494077323
715,5.958333333333333,3,554,330,9,254.46900494077323
715,5.958333333333333,4,568,414,9,254.46900494077323
720,6.0,0,622,318,9,254.46900494077323
720,6.0,1,572,298,8,201.06192982974676
720,6.0,2,642,304,8,201.06192982974676
720,6.0,3,586,378,9,254.46900494077323
720,6.0,4,564,412,8,201.06192982974676
720,6.0,5,592,398,8,201.06192982974676
720,6.0,6,582,414,7,153.93804002589985
725,6.041666666666667,0,644,304,7,153.93804002589985
725,6.041666666666667,1,622,318,9,254.46900494077323
725,6.041666666666667,2,584,374,7,153.93804002589985
730,6.083333333333333,0,644,306,9,254.46900494077323
730,6.083333333333333,1,624,316,8,201.06192982974676
730,6.083333333333333,2,588,374,9,254.46900494077323
730,6.083333333333333,3,556,406,8,201.06192982974676
730,6.083333333333333,4,570,416,9,254.46900494077323
730,6.083333333333333,5,586,288,9,254.46900494077323
730,6.083333333333333,6,572,314,9,254.46900494077323
730,6.083333333333333,7,588,404,8,201.06192982974676
735,6.125,0,644,306,9,254.46900494077323
735,6.125,1,622,318,9,254.46900494077323
735,6.125,2,570,418,9,254.46900494077323
735,6.125,3,568,398,8,201.06192982974676
735,6.125,4,586,374,7,153.93804002589985
740,6.166666666666667,0,624,316,8,201.06192982974676
740,6.166666666666667,1,644,304,8,201.06192982974676
740,6.166666666666667,2,574,422,9,254.46900494077323
740,6.166666666666667,3,588,376,9,254.46900494077323
745,6.208333333333333,0,644,306,9,254.46900494077323
745,6.208333333333333,1,622,316,9,254.46900494077323
745,6.208333333333333,2,618,290,8,201.06192982974676
745,6.208333333333333,3,566,402,7,153.93804002589985
745,6.208333333333333,4,572,422,8,201.06192982974676
750,6.25,0,624,316,8,201.06192982974676
750,6.25,1,644,304,8,201.06192982974676
750,6.25,2,564,400,7,153.93804002589985
750,6.25,3,620,290,7,153.93804002589985
750,6.25,4,594,422,7,153.93804002589985
755,6.291666666666667,0,644,304,8,201.06192982974676
755,6.291666666666667,1,622,316,8,201.06192982974676
755,6.291666666666667,2,566,416,7,153.93804002589985
755,6.291666666666667,3,568,404,6,113.09733552923255
755,6.291666666666667,4,586,372,7,153.93804002589985
760,6.333333333333333,0,644,304,8,201.06192982974676
760,6.333333333333333,1,600,440,8,201.06192982974676
760,6.333333333333333,2,584,434,7,153.93804002589985
760,6.333333333333333,3,572,422,7,153.93804002589985
760,6.333333333333333,4,590,378,8,201.06192982974676
760,6.333333333333333,5,566,304,7,153.93804002589985
765,6.375,0,646,304,7,153.93804002589985
765,6.375,1,680,278,9,254.46900494077323
765,6.375,2,568,418,8,201.06192982974676
765,6.375,3,588,366,7,153.93804002589985
765,6.375,4,624,318,9,254.46900494077323
765,6.375,5,564,400,7,153.93804002589985
770,6.416666666666667,0,646,304,7,153.93804002589985
770,6.416666666666667,1,560,410,7,153.93804002589985
770,6.416666666666667,2,568,302,7,153.93804002589985
770,6.416666666666667,3,568,418,7,153.93804002589985
770,6.416666666666667,4,586,414,7,153.93804002589985
775,6.458333333333333,0,646,304,7,153.93804002589985
775,6.458333333333333,1,560,412,7,153.93804002589985
780,6.5,0,646,306,8,201.06192982974676
780,6.5,1,568,420,9,254.46900494077323
780,6.5,2,556,406,8,201.06192982974676
780,6.5,3,580,426,9,254.46900494077323
780,6.5,4,584,410,9,254.46900494077323
785,6.541666666666667,0,644,306,7,153.93804002589985
785,6.541666666666667,1,616,308,7,153.93804002589985
785,6.541666666666667,2,558,410,7,153.93804002589985
785,6.541666666666667,3,680,300,8,201.06192982974676
790,6.583333333333333,0,644,308,9,254.46900494077323
790,6.583333333333333,1,578,428,8,201.06192982974676
790,6.583333333333333,2,588,368,7,153.93804002589985
790,6.583333333333333,3,566,416,8,201.06192982974676
790,6.583333333333333,4,622,304,7,153.93804002589985
790,6.583333333333333,5,560,394,6,113.09733552923255
795,6.625,0,644,308,9,254.46900494077323
795,6.625,1,568,306,9,254.46900494077323
795,6.625,2,592,368,9,254.46900494077323
