frame,time_sec,droplet_id,x,y,radius,area
9125,76.04166666666667,0,568,330,9,254.46900494077323
9130,76.08333333333333,0,568,330,8,201.06192982974676
9270,77.25,0,566,326,10,314.1592653589793
9295,77.45833333333333,0,566,326,9,254.46900494077323
9330,77.75,0,564,326,10,314.1592653589793
9355,77.95833333333333,0,566,326,10,314.1592653589793
9395,78.29166666666667,0,566,328,10,314.1592653589793
9425,78.54166666666667,0,564,328,9,254.46900494077323
9440,78.66666666666667,0,598,640,24,1809.5573684677208
9470,78.91666666666667,0,780,604,22,1520.5308443374597
9485,79.04166666666667,0,562,328,9,254.46900494077323
9525,79.375,0,560,328,12,452.3893421169302
9530,79.41666666666667,0,570,84,21,1385.442360233099
9655,80.45833333333333,0,390,244,17,907.9202768874503
